S_SECTOR_ID,N_SECTOR_ID,S_EARFCN,N_EARFCN
253927-0,259775-0,38400,38400
253927-0,259775-1,38400,38400
253927-0,259775-2,38400,38400
253927-0,7295-144,38400,38950
253927-0,7296-144,38400,38950
253927-0,7318-144,38400,38950
253927-0,7319-144,38400,38950
253927-0,7320-144,38400,38950
253927-0,238455-16,38400,38950
253927-1,7400-129,38400,38400
253927-1,15113-130,38400,38400
253927-1,15578-128,38400,38400
253927-1,15578-129,38400,38400
253927-1,15578-130,38400,38400
253927-1,15579-130,38400,38400
253927-1,238397-0,38400,38400
253927-1,238397-1,38400,38400
253927-1,253892-0,38400,38400
253927-1,253892-1,38400,38400
253927-1,253892-2,38400,38400
253927-1,253893-0,38400,38400
253927-1,253894-0,38400,38400
253927-1,253895-0,38400,38400
253927-1,253898-1,38400,38400
253927-1,253898-2,38400,38400
253927-1,253902-2,38400,38400
253927-1,253904-1,38400,38400
253927-1,253906-0,38400,38400
253927-1,253906-2,38400,38400
253927-1,253912-2,38400,38400
253927-1,253916-0,38400,38400
253927-1,253921-0,38400,38400
253927-1,253921-1,38400,38400
253927-1,253921-2,38400,38400
253927-1,253927-0,38400,38400
253927-1,253927-2,38400,38400
253927-1,253930-130,38400,38400
253927-1,253931-0,38400,38400
253927-1,253931-1,38400,38400
253927-1,253936-1,38400,38400
253927-1,253936-2,38400,38400
253927-1,253940-0,38400,38400
253927-1,253940-1,38400,38400
253927-1,253940-2,38400,38400
253927-1,253941-0,38400,38400
253927-1,259775-0,38400,38400
253927-1,259775-1,38400,38400
253927-1,259775-2,38400,38400
253927-1,7295-144,38400,38950
253927-1,7318-144,38400,38950
253927-1,7319-144,38400,38950
253927-1,238455-16,38400,38950
253927-2,5641-128,38400,38400
253927-2,5641-129,38400,38400
253927-2,7400-128,38400,38400
253927-2,7400-129,38400,38400
253927-2,7400-130,38400,38400
253927-2,15578-128,38400,38400
253927-2,15578-129,38400,38400
253927-2,15578-130,38400,38400
253927-2,238397-0,38400,38400
253927-2,238397-1,38400,38400
253927-2,238397-2,38400,38400
253927-2,253893-0,38400,38400
253927-2,253893-1,38400,38400
253927-2,253894-0,38400,38400
253927-2,253894-1,38400,38400
253927-2,253901-1,38400,38400
253927-2,253904-0,38400,38400
253927-2,253904-1,38400,38400
253927-2,253904-2,38400,38400
253927-2,253905-0,38400,38400
253927-2,253905-1,38400,38400
253927-2,253905-2,38400,38400
253927-2,253906-0,38400,38400
253927-2,253906-2,38400,38400
253927-2,253916-2,38400,38400
253927-2,253921-0,38400,38400
253927-2,253921-2,38400,38400
253927-2,253927-0,38400,38400
253927-2,253927-1,38400,38400
253927-2,253930-130,38400,38400
253927-2,253931-0,38400,38400
253927-2,253931-1,38400,38400
253927-2,253931-2,38400,38400
253927-2,253939-0,38400,38400
253927-2,253940-0,38400,38400
253927-2,253940-2,38400,38400
253927-2,253941-0,38400,38400
253927-2,253941-2,38400,38400
253927-2,259775-0,38400,38400
253927-2,259775-2,38400,38400
253927-2,259778-1,38400,38400
253927-2,7295-144,38400,38950
253927-2,7296-144,38400,38950
253927-2,7298-144,38400,38950
253927-2,7318-144,38400,38950
253927-2,7319-144,38400,38950
253927-2,7320-144,38400,38950
253927-2,238455-16,38400,38950
253928-0,253907-5,38400,37900
253928-0,15579-129,38400,38400
253928-0,15579-130,38400,38400
253928-0,124712-0,38400,38400
253928-0,124818-0,38400,38400
253928-0,253892-1,38400,38400
253928-0,253892-2,38400,38400
253928-0,253894-1,38400,38400
253928-0,253895-0,38400,38400
253928-0,253895-1,38400,38400
253928-0,253895-2,38400,38400
253928-0,253902-1,38400,38400
253928-0,253902-2,38400,38400
253928-0,253906-0,38400,38400
253928-0,253906-1,38400,38400
253928-0,253907-2,38400,38400
253928-0,253912-1,38400,38400
253928-0,253912-2,38400,38400
253928-0,253913-0,38400,38400
253928-0,253913-2,38400,38400
253928-0,253916-0,38400,38400
253928-0,253916-1,38400,38400
253928-0,253916-2,38400,38400
253928-0,253917-1,38400,38400
253928-0,253917-2,38400,38400
253928-0,253921-1,38400,38400
253928-0,253926-2,38400,38400
253928-0,253928-1,38400,38400
253928-0,253928-2,38400,38400
253928-0,253933-0,38400,38400
253928-0,253933-1,38400,38400
253928-0,253933-2,38400,38400
253928-0,253940-1,38400,38400
253928-0,253941-0,38400,38400
253928-0,253941-1,38400,38400
253928-0,253941-2,38400,38400
253928-0,259772-2,38400,38400
253928-0,7299-144,38400,38950
253928-0,47489-16,38400,38950
253928-0,47507-16,38400,38950
253928-1,253907-5,38400,37900
253928-1,15117-129,38400,38400
253928-1,15117-130,38400,38400
253928-1,15579-129,38400,38400
253928-1,15579-130,38400,38400
253928-1,124712-0,38400,38400
253928-1,124712-1,38400,38400
253928-1,124924-0,38400,38400
253928-1,124924-2,38400,38400
253928-1,253895-1,38400,38400
253928-1,253902-1,38400,38400
253928-1,253907-2,38400,38400
253928-1,253912-1,38400,38400
253928-1,253912-2,38400,38400
253928-1,253913-0,38400,38400
253928-1,253913-1,38400,38400
253928-1,253913-2,38400,38400
253928-1,253916-1,38400,38400
253928-1,253917-0,38400,38400
253928-1,253917-1,38400,38400
253928-1,253917-2,38400,38400
253928-1,253919-0,38400,38400
253928-1,253919-1,38400,38400
253928-1,253919-2,38400,38400
253928-1,253926-0,38400,38400
253928-1,253926-2,38400,38400
253928-1,253928-0,38400,38400
253928-1,253928-2,38400,38400
253928-1,253929-0,38400,38400
253928-1,253929-1,38400,38400
253928-1,253929-2,38400,38400
253928-1,253933-0,38400,38400
253928-1,253933-1,38400,38400
253928-1,253933-2,38400,38400
253928-1,253941-1,38400,38400
253928-1,259772-2,38400,38400
253928-1,7299-144,38400,38950
253928-1,47507-16,38400,38950
253928-2,253907-5,38400,37900
253928-2,124712-0,38400,38400
253928-2,124712-1,38400,38400
253928-2,124712-2,38400,38400
253928-2,124818-0,38400,38400
253928-2,124818-1,38400,38400
253928-2,124818-2,38400,38400
253928-2,253894-1,38400,38400
253928-2,253894-2,38400,38400
253928-2,253895-1,38400,38400
253928-2,253895-2,38400,38400
253928-2,253902-1,38400,38400
253928-2,253906-0,38400,38400
253928-2,253906-1,38400,38400
253928-2,253907-2,38400,38400
253928-2,253912-1,38400,38400
253928-2,253912-2,38400,38400
253928-2,253913-2,38400,38400
253928-2,253916-1,38400,38400
253928-2,253916-2,38400,38400
253928-2,253917-1,38400,38400
253928-2,253917-2,38400,38400
253928-2,253919-0,38400,38400
253928-2,253919-2,38400,38400
253928-2,253921-1,38400,38400
253928-2,253921-2,38400,38400
253928-2,253926-2,38400,38400
253928-2,253928-0,38400,38400
253928-2,253928-1,38400,38400
253928-2,253931-1,38400,38400
253928-2,253931-2,38400,38400
253928-2,253933-1,38400,38400
253928-2,253933-2,38400,38400
253928-2,253941-0,38400,38400
253928-2,253941-1,38400,38400
253928-2,253941-2,38400,38400
253928-2,274161-128,38400,38400
253928-2,274161-130,38400,38400
253929-0,253907-3,38400,37900
253929-0,253907-4,38400,37900
253929-0,253907-5,38400,37900
253929-0,15114-129,38400,38400
253929-0,15114-130,38400,38400
253929-0,15116-130,38400,38400
253929-0,15117-128,38400,38400
253929-0,15117-130,38400,38400
253929-0,124924-0,38400,38400
253929-0,124924-1,38400,38400
253929-0,124924-2,38400,38400
253929-0,253891-2,38400,38400
253929-0,253899-1,38400,38400
253929-0,253900-0,38400,38400
253929-0,253900-1,38400,38400
253929-0,253900-2,38400,38400
253929-0,253907-1,38400,38400
253929-0,253907-2,38400,38400
253929-0,253913-1,38400,38400
253929-0,253913-2,38400,38400
253929-0,253917-0,38400,38400
253929-0,253917-1,38400,38400
253929-0,253917-2,38400,38400
253929-0,253918-0,38400,38400
253929-0,253918-1,38400,38400
253929-0,253918-2,38400,38400
253929-0,253919-0,38400,38400
253929-0,253920-2,38400,38400
253929-0,253922-0,38400,38400
253929-0,253923-1,38400,38400
253929-0,253923-2,38400,38400
253929-0,253924-2,38400,38400
253929-0,253926-0,38400,38400
253929-0,253926-1,38400,38400
253929-0,253926-2,38400,38400
253929-0,253928-1,38400,38400
253929-0,253929-1,38400,38400
253929-0,253929-2,38400,38400
253929-0,253933-0,38400,38400
253929-0,253935-2,38400,38400
253929-0,259779-0,38400,38400
253929-0,259779-1,38400,38400
253929-0,259779-2,38400,38400
253929-0,7299-144,38400,38950
253929-0,7313-144,38400,38950
253929-0,7317-144,38400,38950
253929-0,7335-144,38400,38950
253929-0,7336-144,38400,38950
253929-0,7367-144,38400,38950
253929-0,47489-16,38400,38950
253929-0,47507-16,38400,38950
253929-0,47520-16,38400,38950
253929-0,259753-16,38400,38950
253929-1,253907-4,38400,37900
253929-1,15114-129,38400,38400
253929-1,15116-130,38400,38400
253929-1,15117-128,38400,38400
253929-1,15117-130,38400,38400
253929-1,124924-0,38400,38400
253929-1,124924-1,38400,38400
253929-1,124924-2,38400,38400
253929-1,253900-0,38400,38400
253929-1,253900-1,38400,38400
253929-1,253900-2,38400,38400
253929-1,253907-1,38400,38400
253929-1,253913-1,38400,38400
253929-1,253913-2,38400,38400
253929-1,253915-2,38400,38400
253929-1,253917-0,38400,38400
253929-1,253917-1,38400,38400
253929-1,253917-2,38400,38400
253929-1,253918-0,38400,38400
253929-1,253918-1,38400,38400
253929-1,253918-2,38400,38400
253929-1,253919-0,38400,38400
253929-1,253919-1,38400,38400
253929-1,253919-2,38400,38400
253929-1,253920-1,38400,38400
253929-1,253920-2,38400,38400
253929-1,253922-0,38400,38400
253929-1,253922-2,38400,38400
253929-1,253923-1,38400,38400
253929-1,253923-2,38400,38400
253929-1,253924-0,38400,38400
253929-1,253924-1,38400,38400
253929-1,253924-2,38400,38400
253929-1,253926-1,38400,38400
253929-1,253926-2,38400,38400
253929-1,253928-1,38400,38400
253929-1,253929-0,38400,38400
253929-1,253929-2,38400,38400
253929-1,259779-0,38400,38400
253929-1,259779-1,38400,38400
253929-1,259779-2,38400,38400
253929-1,259782-2,38400,38400
253929-1,7299-144,38400,38950
253929-1,7300-144,38400,38950
253929-1,7317-144,38400,38950
253929-1,7335-144,38400,38950
253929-1,7336-144,38400,38950
253929-1,7367-144,38400,38950
253929-1,47489-16,38400,38950
253929-1,47593-16,38400,38950
253929-1,259753-16,38400,38950
253929-2,253907-3,38400,37900
253929-2,253907-4,38400,37900
253929-2,253907-5,38400,37900
253929-2,15117-130,38400,38400
253929-2,124924-0,38400,38400
253929-2,124924-1,38400,38400
253929-2,124924-2,38400,38400
253929-2,253895-1,38400,38400
253929-2,253907-0,38400,38400
253929-2,253907-1,38400,38400
253929-2,253907-2,38400,38400
253929-2,253912-1,38400,38400
253929-2,253913-0,38400,38400
253929-2,253913-1,38400,38400
253929-2,253913-2,38400,38400
253929-2,253916-1,38400,38400
253929-2,253917-0,38400,38400
253929-2,253917-1,38400,38400
253929-2,253917-2,38400,38400
253929-2,253918-0,38400,38400
253929-2,253918-1,38400,38400
253929-2,253918-2,38400,38400
253929-2,253919-0,38400,38400
253929-2,253919-1,38400,38400
253929-2,253919-2,38400,38400
253929-2,253920-1,38400,38400
253929-2,253920-2,38400,38400
253929-2,253922-0,38400,38400
253929-2,253922-1,38400,38400
253929-2,253922-2,38400,38400
253929-2,253923-2,38400,38400
253929-2,253924-2,38400,38400
253929-2,253926-0,38400,38400
253929-2,253926-1,38400,38400
253929-2,253926-2,38400,38400
253929-2,253928-1,38400,38400
253929-2,253929-0,38400,38400
253929-2,253929-1,38400,38400
253929-2,253933-0,38400,38400
253929-2,253935-2,38400,38400
253929-2,253937-0,38400,38400
253929-2,253938-2,38400,38400
253929-2,259772-1,38400,38400
253929-2,259779-0,38400,38400
253929-2,259779-1,38400,38400
253929-2,259779-2,38400,38400
253929-2,7297-144,38400,38950
253929-2,7317-144,38400,38950
253929-2,47489-16,38400,38950
253929-2,47507-16,38400,38950
253929-2,47520-16,38400,38950
253929-2,47593-16,38400,38950
253929-2,259753-16,38400,38950
253930-128,5691-128,38400,38400
253930-128,7201-128,38400,38400
253930-128,7400-128,38400,38400
253930-128,124711-0,38400,38400
253930-128,124711-1,38400,38400
253930-128,124711-2,38400,38400
253930-128,238397-0,38400,38400
253930-128,238397-2,38400,38400
253930-128,253898-0,38400,38400
253930-128,253898-1,38400,38400
253930-128,253898-2,38400,38400
253930-128,253901-0,38400,38400
253930-128,253901-1,38400,38400
253930-128,253901-2,38400,38400
253930-128,253904-0,38400,38400
253930-128,253904-1,38400,38400
253930-128,253904-2,38400,38400
253930-128,253905-0,38400,38400
253930-128,253930-129,38400,38400
253930-128,253930-130,38400,38400
253930-128,253932-0,38400,38400
253930-128,253932-1,38400,38400
253930-128,253932-2,38400,38400
253930-128,259778-1,38400,38400
253930-129,5641-128,38400,38400
253930-129,5641-129,38400,38400
253930-129,5641-130,38400,38400
253930-129,5691-128,38400,38400
253930-129,7201-128,38400,38400
253930-129,7400-128,38400,38400
253930-129,7400-129,38400,38400
253930-129,7400-130,38400,38400
253930-129,124711-1,38400,38400
253930-129,124711-2,38400,38400
253930-129,238397-0,38400,38400
253930-129,238397-1,38400,38400
253930-129,238397-2,38400,38400
253930-129,253893-0,38400,38400
253930-129,253893-1,38400,38400
253930-129,253893-2,38400,38400
253930-129,253898-2,38400,38400
253930-129,253901-0,38400,38400
253930-129,253901-1,38400,38400
253930-129,253901-2,38400,38400
253930-129,253904-0,38400,38400
253930-129,253904-1,38400,38400
253930-129,253904-2,38400,38400
253930-129,253905-0,38400,38400
253930-129,253905-1,38400,38400
253930-129,253905-2,38400,38400
253930-129,253930-128,38400,38400
253930-129,253930-130,38400,38400
253930-129,259778-1,38400,38400
253930-130,5691-128,38400,38400
253930-130,7201-128,38400,38400
253930-130,7400-128,38400,38400
253930-130,7400-130,38400,38400
253930-130,47443-2,38400,38400
253930-130,124673-0,38400,38400
253930-130,124673-1,38400,38400
253930-130,124673-2,38400,38400
253930-130,124711-1,38400,38400
253930-130,124711-2,38400,38400
253930-130,238397-0,38400,38400
253930-130,253893-0,38400,38400
253930-130,253893-1,38400,38400
253930-130,253893-2,38400,38400
253930-130,253901-0,38400,38400
253930-130,253901-1,38400,38400
253930-130,253901-2,38400,38400
253930-130,253904-0,38400,38400
253930-130,253904-2,38400,38400
253930-130,253905-0,38400,38400
253930-130,253905-1,38400,38400
253930-130,253905-2,38400,38400
253930-130,253927-0,38400,38400
253930-130,253927-1,38400,38400
253930-130,253927-2,38400,38400
253930-130,253930-128,38400,38400
253930-130,253930-129,38400,38400
253931-0,5641-128,38400,38400
253931-0,5641-129,38400,38400
253931-0,7400-128,38400,38400
253931-0,7400-129,38400,38400
253931-0,7400-130,38400,38400
253931-0,15578-128,38400,38400
253931-0,15578-129,38400,38400
253931-0,15578-130,38400,38400
253931-0,238397-0,38400,38400
253931-0,238397-1,38400,38400
253931-0,238397-2,38400,38400
253931-0,253893-0,38400,38400
253931-0,253894-0,38400,38400
253931-0,253894-1,38400,38400
253931-0,253898-2,38400,38400
253931-0,253901-1,38400,38400
253931-0,253901-2,38400,38400
253931-0,253902-2,38400,38400
253931-0,253904-0,38400,38400
253931-0,253904-1,38400,38400
253931-0,253904-2,38400,38400
253931-0,253905-0,38400,38400
253931-0,253905-1,38400,38400
253931-0,253906-0,38400,38400
253931-0,253906-1,38400,38400
253931-0,253906-2,38400,38400
253931-0,253921-0,38400,38400
253931-0,253921-1,38400,38400
253931-0,253921-2,38400,38400
253931-0,253927-0,38400,38400
253931-0,253927-1,38400,38400
253931-0,253927-2,38400,38400
253931-0,253931-1,38400,38400
253931-0,253931-2,38400,38400
253931-0,253936-2,38400,38400
253931-0,253939-1,38400,38400
253931-0,253940-0,38400,38400
253931-0,253940-2,38400,38400
253931-0,253941-0,38400,38400
253931-0,253941-1,38400,38400
253931-0,253941-2,38400,38400
253931-0,259775-0,38400,38400
253931-0,259775-1,38400,38400
253931-0,259775-2,38400,38400
253931-0,274161-128,38400,38400
253931-0,274161-130,38400,38400
253931-0,7298-144,38400,38950
253931-0,7320-144,38400,38950
253931-0,47501-16,38400,38950
253931-0,47588-16,38400,38950
253931-0,238455-16,38400,38950
253931-0,238455-17,38400,39148
253931-1,5641-129,38400,38400
253931-1,7400-129,38400,38400
253931-1,7400-130,38400,38400
253931-1,15578-130,38400,38400
253931-1,124818-0,38400,38400
253931-1,238397-0,38400,38400
253931-1,238397-1,38400,38400
253931-1,253892-1,38400,38400
253931-1,253893-0,38400,38400
253931-1,253894-0,38400,38400
253931-1,253894-1,38400,38400
253931-1,253894-2,38400,38400
253931-1,253895-2,38400,38400
253931-1,253902-2,38400,38400
253931-1,253903-1,38400,38400
253931-1,253904-1,38400,38400
253931-1,253904-2,38400,38400
253931-1,253906-0,38400,38400
253931-1,253906-1,38400,38400
253931-1,253906-2,38400,38400
253931-1,253916-0,38400,38400
253931-1,253916-2,38400,38400
253931-1,253921-0,38400,38400
253931-1,253921-1,38400,38400
253931-1,253921-2,38400,38400
253931-1,253927-0,38400,38400
253931-1,253927-1,38400,38400
253931-1,253927-2,38400,38400
253931-1,253928-0,38400,38400
253931-1,253931-0,38400,38400
253931-1,253931-2,38400,38400
253931-1,253936-2,38400,38400
253931-1,253939-0,38400,38400
253931-1,253939-1,38400,38400
253931-1,253939-2,38400,38400
253931-1,253940-1,38400,38400
253931-1,253940-2,38400,38400
253931-1,253941-0,38400,38400
253931-1,253941-1,38400,38400
253931-1,253941-2,38400,38400
253931-1,259775-1,38400,38400
253931-1,259775-2,38400,38400
253931-1,274161-128,38400,38400
253931-1,274161-129,38400,38400
253931-1,274161-130,38400,38400
253931-1,47501-16,38400,38950
253931-1,238455-16,38400,38950
253931-1,238455-17,38400,39148
253931-2,5641-128,38400,38400
253931-2,5641-129,38400,38400
253931-2,5641-130,38400,38400
253931-2,7400-128,38400,38400
253931-2,7400-129,38400,38400
253931-2,7400-130,38400,38400
253931-2,124818-0,38400,38400
253931-2,124818-1,38400,38400
253931-2,238397-0,38400,38400
253931-2,238397-1,38400,38400
253931-2,238397-2,38400,38400
253931-2,253893-0,38400,38400
253931-2,253893-1,38400,38400
253931-2,253893-2,38400,38400
253931-2,253894-0,38400,38400
253931-2,253894-1,38400,38400
253931-2,253894-2,38400,38400
253931-2,253903-0,38400,38400
253931-2,253903-1,38400,38400
253931-2,253903-2,38400,38400
253931-2,253904-1,38400,38400
253931-2,253904-2,38400,38400
253931-2,253905-0,38400,38400
253931-2,253905-1,38400,38400
253931-2,253905-2,38400,38400
253931-2,253906-0,38400,38400
253931-2,253906-1,38400,38400
253931-2,253906-2,38400,38400
253931-2,253916-2,38400,38400
253931-2,253921-0,38400,38400
253931-2,253921-2,38400,38400
253931-2,253927-2,38400,38400
253931-2,253931-0,38400,38400
253931-2,253931-1,38400,38400
253931-2,253939-0,38400,38400
253931-2,253939-1,38400,38400
253931-2,253939-2,38400,38400
253931-2,253941-0,38400,38400
253931-2,253941-1,38400,38400
253931-2,253941-2,38400,38400
253931-2,259778-1,38400,38400
253931-2,274161-130,38400,38400
253931-2,47588-16,38400,38950
253931-2,238455-16,38400,38950
253931-2,238455-17,38400,39148
253932-0,15113-3,38400,37900
253932-0,15113-5,38400,37900
253932-0,7201-128,38400,38400
253932-0,15113-128,38400,38400
253932-0,15113-130,38400,38400
253932-0,124711-0,38400,38400
253932-0,124711-1,38400,38400
253932-0,253890-0,38400,38400
253932-0,253896-0,38400,38400
253932-0,253896-1,38400,38400
253932-0,253896-2,38400,38400
253932-0,253898-0,38400,38400
253932-0,253898-1,38400,38400
253932-0,253904-0,38400,38400
253932-0,253904-1,38400,38400
253932-0,253908-0,38400,38400
253932-0,253908-1,38400,38400
253932-0,253908-2,38400,38400
253932-0,253909-0,38400,38400
