起始时间,网元/基站名称,小区,小区名称,RRC连接建立完成次数 (无),RRC连接请求次数（包括重发） (无),RRC建立成功率qf (%),E-RAB建立成功总次数 (无),E-RAB建立尝试总次数 (无),E-RAB建立成功率2 (%),eNodeB触发的E-RAB异常释放总次数 (无),小区切换出E-RAB异常释放总次数 (无),E-RAB掉线率(新) (%),无线接通率ay (%),eNodeB发起的S1 RESET导致的UE Context释放次数 (无),UE Context异常释放次数 (无),UE Context建立成功总次数 (无),无线掉线率 (%),eNodeB内异频切换出成功次数 (无),eNodeB内异频切换出尝试次数 (无),eNodeB内同频切换出成功次数 (无),eNodeB内同频切换出尝试次数 (无),eNodeB间异频切换出成功次数 (无),eNodeB间异频切换出尝试次数 (无),eNodeB间同频切换出成功次数 (无),eNodeB间同频切换出尝试次数 (无),eNB内切换成功率 (%),eNB间切换成功率 (%),同频切换成功率zsp (%),异频切换成功率zsp (%),切换成功率 (%),小区PDCP层所接收到的上行数据的总吞吐量 (比特),小区PDCP层所发送的下行数据的总吞吐量 (比特),RRC重建请求次数 (无),RRC连接重建比率 (%),通过重建回源小区的eNodeB间同频切换出执行成功次数 (无),通过重建回源小区的eNodeB间异频切换出执行成功次数 (无),通过重建回源小区的eNodeB内同频切换出执行成功次数 (无),通过重建回源小区的eNodeB内异频切换出执行成功次数 (无),eNB内切换出成功次数 (次),eNB内切换出请求次数 (次)
07/19/2020 00:00:00,B马西郭庄-HLHF,"eNodeB名称=B马西郭庄-HLHF, 本地小区标识=0, 小区名称=B马西郭庄-HLHF-1, eNodeB标识=253932, 小区双工模式=CELL_TDD",B马西郭庄-HLHF-1,10520,10552,0.997,7815,7817,1,22,0,0.003,0.999,0,21,7569,0.003,0,0,3430,3431,0,0,4579,4607,1,0.993,0.996,0,0.996,829399928,5119035976,277,0.026,5,0,0,0,3430,3431
07/19/2020 00:00:00,B马西郭庄-HLHF,"eNodeB名称=B马西郭庄-HLHF, 本地小区标识=1, 小区名称=B马西郭庄-HLHF-2, eNodeB标识=253932, 小区双工模式=CELL_TDD",B马西郭庄-HLHF-2,6202,6218,0.997,4959,4960,1,6,0,0.001,1,0,6,4711,0.001,0,0,90,90,26,27,4643,4652,0.989,0.997,0.997,0.963,0.997,437005304,2655243768,82,0.013,4,0,1,0,89,90
07/19/2020 00:00:00,B马西郭庄-HLHF,"eNodeB名称=B马西郭庄-HLHF, 本地小区标识=2, 小区名称=B马西郭庄-HLHF-3, eNodeB标识=253932, 小区双工模式=CELL_TDD",B马西郭庄-HLHF-3,17744,17807,0.996,14122,14124,1,16,0,0.001,0.999,0,17,13895,0.001,0,0,3045,3046,23,27,6747,6753,1,0.997,0.998,0.741,0.998,1435515600,11260271376,131,0.007,8,3,0,0,3045,3046
07/17/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=2, 小区名称=B马西裴村-HLHF-3, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-3,54349,54470,0.998,48922,48928,1,26,0,0.001,1,0,26,47306,0.001,0,0,1538,1541,182,191,11269,11285,0.996,0.997,0.998,0.948,0.997,3579663184,46205230864,309,0.006,7,1,3,0,1535,1541
07/17/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=1, 小区名称=B马西裴村-HLHF-2, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-2,27550,27635,0.997,24997,25002,1,50,0,0.002,1,0,48,23623,0.002,0,0,1281,1282,103,105,8254,8269,0.998,0.995,0.995,0.981,0.995,2170527272,18676083992,514,0.018,28,0,2,0,1279,1282
07/17/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=0, 小区名称=B马西裴村-HLHF-1, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-1,19993,20009,0.999,18003,18004,1,32,0,0.002,1,0,31,17754,0.002,0,0,1655,1656,68,72,4930,4938,0.999,0.997,0.998,0.944,0.997,1579280688,16293445776,46,0.002,4,0,1,0,1654,1656
07/18/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=2, 小区名称=B马西裴村-HLHF-3, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-3,49363,49476,0.998,44201,44211,1,25,0,0.001,1,0,24,42670,0.001,0,0,1835,1839,196,205,11712,11718,0.994,0.997,0.997,0.937,0.996,4397174920,38716157104,312,0.006,21,4,7,0,1828,1839
07/18/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=1, 小区名称=B马西裴村-HLHF-2, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-2,36939,37049,0.997,35134,35139,1,99,0,0.003,1,0,97,32725,0.003,0,0,1167,1168,375,375,10050,10070,0.998,0.997,0.998,0.992,0.997,2803348520,24265287168,1503,0.039,6,3,1,0,1166,1168
07/18/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=0, 小区名称=B马西裴村-HLHF-1, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-1,20536,20553,0.999,18198,18200,1,6,0,0,1,0,8,18107,0,0,0,1879,1882,50,52,4514,4516,0.998,0.999,0.999,0.962,0.999,1377476440,12596787880,34,0.002,2,0,0,0,1879,1882
07/19/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=2, 小区名称=B马西裴村-HLHF-3, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-3,46712,46797,0.998,43856,43862,1,19,0,0,1,0,17,41199,0,0,0,1557,1563,153,155,11879,11889,0.994,0.997,0.997,0.987,0.997,4065754888,35375853440,272,0.006,21,0,4,0,1553,1563
07/19/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=1, 小区名称=B马西裴村-HLHF-2, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-2,32757,32811,0.998,31627,31636,1,11,0,0,1,0,11,29514,0,0,0,2557,2560,245,245,8896,8903,0.999,0.998,0.999,0.992,0.998,3993878312,32907180816,183,0.006,6,2,0,0,2557,2560
07/19/2020 00:00:00,B马西裴村-HLHF,"eNodeB名称=B马西裴村-HLHF, 本地小区标识=0, 小区名称=B马西裴村-HLHF-1, eNodeB标识=253933, 小区双工模式=CELL_TDD",B马西裴村-HLHF-1,22147,22163,0.999,20201,20201,1,9,0,0,1,0,9,19752,0,0,0,2918,2920,56,56,4656,4660,0.999,0.998,0.999,1,0.999,2236373816,19365189976,58,0.003,4,0,1,0,2917,2920
07/17/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=2, 小区名称=B马香山南街-HLHF-3, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-3,5835,5839,0.999,5158,5158,1,6,0,0.001,1,0,6,4916,0.001,0,0,211,211,3,3,1304,1304,0.995,0.999,0.999,0.667,0.999,354023608,2349688008,18,0.003,0,1,1,0,210,211
07/17/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=1, 小区名称=B马香山南街-HLHF-2, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-2,11921,11925,1,10540,10544,1,2,0,0,0.999,0,2,10413,0,0,0,190,190,27,56,482,484,1,0.941,0.996,0.482,0.956,918106024,6161052920,15,0.001,1,0,0,0,190,190
07/17/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=0, 小区名称=B马香山南街-HLHF-1, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-1,6320,6322,1,6039,6039,1,8,0,0.001,1,0,8,5665,0.001,0,0,100,100,9,9,368,368,1,1,1,1,1,316565000,6362200776,24,0.004,0,0,0,0,100,100
07/18/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=2, 小区名称=B马香山南街-HLHF-3, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-3,6022,6026,0.999,5124,5125,1,15,0,0.003,1,0,15,4926,0.003,0,0,232,232,10,11,1458,1458,1,0.999,1,0.818,0.999,230507808,1799681176,170,0.027,0,1,0,0,232,232
07/18/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=1, 小区名称=B马香山南街-HLHF-2, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-2,10070,10076,0.999,9130,9132,1,2,0,0,1,0,2,8743,0,0,0,193,193,44,59,431,435,1,0.962,0.994,0.746,0.972,1093354168,7784545440,25,0.002,0,0,0,0,193,193
07/18/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=0, 小区名称=B马香山南街-HLHF-1, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-1,4953,4955,1,5314,5314,1,7,0,0.001,1,0,5,4547,0.001,0,0,112,112,10,12,370,371,1,0.992,0.998,0.833,0.994,180715664,2370063440,6,0.001,0,0,0,0,112,112
07/19/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=2, 小区名称=B马香山南街-HLHF-3, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-3,7098,7104,0.999,6397,6397,1,1,0,0,1,0,1,6184,0,0,0,264,264,6,7,1545,1546,1,0.999,0.999,0.857,0.999,392894680,1781165072,21,0.003,0,0,0,0,264,264
07/19/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=1, 小区名称=B马香山南街-HLHF-2, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-2,11564,11570,0.999,10340,10343,1,2,0,0,1,0,2,10237,0,0,0,154,154,52,106,576,581,1,0.914,0.993,0.491,0.93,1981985832,12432143992,37,0.003,0,0,0,0,154,154
07/19/2020 00:00:00,B马香山南街-HLHF,"eNodeB名称=B马香山南街-HLHF, 本地小区标识=0, 小区名称=B马香山南街-HLHF-1, eNodeB标识=124924, 小区双工模式=CELL_TDD",B马香山南街-HLHF-1,5742,5754,0.998,5377,5378,1,3,0,0.001,1,0,3,5338,0.001,0,0,134,135,11,11,398,398,0.993,0.998,0.996,1,0.996,205713096,3579568176,3,0.001,1,0,0,0,134,135
07/17/2020 00:00:00,B马祥瑞华府-HLWE,"eNodeB名称=B马祥瑞华府-HLWE, 本地小区标识=0, 小区名称=B马祥瑞华府-HLWE-1, eNodeB标识=7313, 小区双工模式=CELL_TDD",B马祥瑞华府-HLWE-1,11150,11157,0.999,10068,10069,1,3,0,0,1,0,2,9688,0,0,0,0,0,172,174,1,1,0,0.977,1,0.977,0.977,693805376,5329796904,23,0.002,0,2,0,0,0,0
07/18/2020 00:00:00,B马祥瑞华府-HLWE,"eNodeB名称=B马祥瑞华府-HLWE, 本地小区标识=0, 小区名称=B马祥瑞华府-HLWE-1, eNodeB标识=7313, 小区双工模式=CELL_TDD",B马祥瑞华府-HLWE-1,9969,9980,0.999,9154,9157,1,1,0,0,1,0,2,8673,0,0,0,0,0,181,181,3,3,0,0.989,1,0.989,0.989,478657312,5634698576,16,0.002,0,2,0,0,0,0
07/19/2020 00:00:00,B马祥瑞华府-HLWE,"eNodeB名称=B马祥瑞华府-HLWE, 本地小区标识=0, 小区名称=B马祥瑞华府-HLWE-1, eNodeB标识=7313, 小区双工模式=CELL_TDD",B马祥瑞华府-HLWE-1,11918,11925,0.999,11152,11156,1,5,0,0,0.999,0,5,10776,0,0,0,0,0,192,192,3,3,0,1,1,1,1,1147673032,9369719184,33,0.003,0,0,0,0,0,0
07/17/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=0, 小区名称=B马新大楼-HLHF-1, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-1,24681,24708,0.999,22531,22534,1,19,0,0.001,1,0,19,21567,0.001,0,0,649,655,106,107,16837,16853,0.986,0.997,0.998,0.794,0.996,2139026912,19964959968,348,0.014,15,21,3,0,646,655
07/17/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=1, 小区名称=B马新大楼-HLHF-2, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-2,17978,18029,0.997,16990,16992,1,16,0,0.001,1,0,16,15856,0.001,0,0,2621,2630,196,198,7644,7647,0.997,0.999,0.998,0.99,0.998,841635768,6074526608,72,0.004,5,0,0,0,2621,2630
07/17/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=2, 小区名称=B马新大楼-HLHF-3, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-3,18016,18034,0.999,15945,15946,1,5,0,0,1,0,5,15469,0,0,0,2115,2116,12,12,4542,4551,1,0.997,0.998,0.917,0.998,1747305832,14425260240,50,0.003,2,1,0,0,2115,2116
07/18/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=0, 小区名称=B马新大楼-HLHF-1, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-1,24919,24957,0.998,22950,22957,1,10,0,0,0.999,0,10,21662,0,0,0,676,681,123,132,12454,12469,0.99,0.997,0.997,0.924,0.997,2229218872,19210653984,243,0.01,12,1,2,0,674,681
07/18/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=1, 小区名称=B马新大楼-HLHF-2, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-2,15732,15770,0.998,14272,14272,1,12,0,0.001,1,0,12,13311,0.001,0,0,1617,1620,232,234,7296,7303,0.993,0.998,0.997,0.991,0.997,971799344,8338810984,81,0.005,8,0,9,0,1608,1620
07/18/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=2, 小区名称=B马新大楼-HLHF-3, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-3,21062,21080,0.999,18642,18643,1,17,0,0.001,1,0,15,18281,0.001,0,0,1221,1224,16,19,6887,6887,0.982,0.996,0.994,0.842,0.994,2028323568,17151221560,89,0.004,23,0,19,0,1202,1224
07/19/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=0, 小区名称=B马新大楼-HLHF-1, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-1,27241,27261,0.999,25793,25794,1,9,0,0,1,0,9,24280,0,0,0,839,848,156,168,13717,13734,0.988,0.997,0.998,0.929,0.997,3449645992,22915907424,257,0.009,8,0,1,0,838,848
07/19/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=1, 小区名称=B马新大楼-HLHF-2, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-2,16273,16299,0.998,15204,15208,1,5,0,0,1,0,5,14108,0,0,0,1724,1729,198,203,7054,7056,0.997,0.999,0.999,0.975,0.999,1367275928,9862687248,62,0.004,1,0,0,0,1724,1729
07/19/2020 00:00:00,B马新大楼-HLHF,"eNodeB名称=B马新大楼-HLHF, 本地小区标识=2, 小区名称=B马新大楼-HLHF-3, eNodeB标识=238397, 小区双工模式=CELL_TDD",B马新大楼-HLHF-3,23656,23682,0.999,21842,21848,1,25,0,0.001,1,0,23,20644,0.001,0,0,1237,1238,27,30,8064,8069,0.998,0.999,0.999,0.9,0.999,2070813368,19600176496,60,0.003,0,0,1,0,1236,1238
07/17/2020 00:00:00,B马新公安局大楼-HLWE,"eNodeB名称=B马新公安局大楼-HLWE, 本地小区标识=0, 小区名称=B马新公安局大楼-HLWE-1, eNodeB标识=47592, 小区双工模式=CELL_TDD",B马新公安局大楼-HLWE-1,8763,8785,0.997,7732,7736,0.999,2,0,0,0.999,0,4,7462,0.001,0,0,0,0,177,178,0,0,0,0.983,0,0.983,0.983,321154728,2060196528,12,0.001,0,2,0,0,0,0
07/18/2020 00:00:00,B马新公安局大楼-HLWE,"eNodeB名称=B马新公安局大楼-HLWE, 本地小区标识=0, 小区名称=B马新公安局大楼-HLWE-1, eNodeB标识=47592, 小区双工模式=CELL_TDD",B马新公安局大楼-HLWE-1,7636,7651,0.998,6622,6628,0.999,1,0,0,0.998,0,2,6495,0,0,0,0,0,193,198,0,0,0,0.96,0,0.96,0.96,261885864,2813199288,24,0.003,0,3,0,0,0,0
07/19/2020 00:00:00,B马新公安局大楼-HLWE,"eNodeB名称=B马新公安局大楼-HLWE, 本地小区标识=0, 小区名称=B马新公安局大楼-HLWE-1, eNodeB标识=47592, 小区双工模式=CELL_TDD",B马新公安局大楼-HLWE-1,6932,6944,0.998,6027,6030,1,0,0,0,0.999,0,1,5900,0,0,0,0,0,220,223,0,0,0,0.987,0,0.987,0.987,238521816,1377456328,13,0.002,0,0,0,0,0,0
07/17/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=1, 小区名称=B马鑫星煤矿-HLHF-2, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-2,1376,1380,0.997,1013,1013,1,2,0,0.002,1,0,2,1009,0.002,0,0,224,224,0,0,94,96,1,0.958,0.988,0,0.988,72260864,816762744,30,0.021,2,0,0,0,224,224
07/17/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=0, 小区名称=B马鑫星煤矿-HLHF-1, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-1,18321,18392,0.996,15875,15879,1,19,0,0.001,1,0,23,15844,0.001,0,0,228,228,0,0,2668,2691,1,0.99,0.991,0,0.991,4053779824,23209961800,124,0.007,3,0,0,0,228,228
07/18/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=1, 小区名称=B马鑫星煤矿-HLHF-2, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-2,1378,1385,0.995,1013,1013,1,3,0,0.003,1,0,3,1009,0.003,0,0,199,199,0,0,109,120,1,0.9,0.962,0,0.962,29979824,374987184,24,0.017,1,0,0,0,199,199
07/18/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=0, 小区名称=B马鑫星煤矿-HLHF-1, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-1,19250,19343,0.995,16923,16941,0.999,14,0,0.001,0.998,0,17,16250,0.001,0,0,191,191,0,0,2695,2720,1,0.99,0.991,0,0.991,1777978528,17116584328,95,0.005,1,0,0,0,191,191
07/19/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=1, 小区名称=B马鑫星煤矿-HLHF-2, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-2,872,880,0.991,630,630,1,1,0,0.002,1,0,1,609,0.002,0,0,122,122,0,0,242,249,1,0.972,0.981,0,0.981,55917688,592778344,17,0.019,0,0,0,0,122,122
07/19/2020 00:00:00,B马鑫星煤矿-HLHF,"eNodeB名称=B马鑫星煤矿-HLHF, 本地小区标识=0, 小区名称=B马鑫星煤矿-HLHF-1, eNodeB标识=15427, 小区双工模式=CELL_TDD",B马鑫星煤矿-HLHF-1,16318,16339,0.999,15752,15753,1,18,0,0.001,0.999,0,19,14744,0.001,0,0,125,125,0,0,2864,2880,1,0.994,0.994,0,0.994,1697685120,14767732192,87,0.005,1,0,0,0,125,125
07/17/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=2, 小区名称=B马兴苑小区-HLHF-3, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-3,60669,60762,0.998,55857,55867,1,54,0,0.001,1,0,58,53696,0.001,0,0,30239,30243,0,0,9430,9444,1,0.997,0.999,0,0.999,4116181240,40641349208,191,0.003,11,0,6,0,30233,30243
07/17/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=1, 小区名称=B马兴苑小区-HLHF-2, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-2,62102,62178,0.999,58685,58699,1,27,0,0,1,0,30,56398,0.001,0,0,18162,18167,4,4,6606,6618,1,0.997,0.999,1,0.999,10420470768,59085427680,149,0.002,5,0,2,0,18160,18167
07/17/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=0, 小区名称=B马兴苑小区-HLHF-1, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-1,43522,43572,0.999,42329,42336,1,34,0,0.001,1,0,32,39090,0.001,0,0,12543,12546,10,10,4819,4827,1,0.996,0.999,0.8,0.999,3903952088,30218204008,87,0.002,7,2,3,0,12540,12546
07/18/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=2, 小区名称=B马兴苑小区-HLHF-3, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-3,64070,64185,0.998,59377,59384,1,86,0,0.001,1,0,86,56918,0.002,0,0,12522,12530,0,0,10853,10869,0.999,0.998,0.998,0,0.998,5195893064,51475247048,173,0.003,11,0,4,0,12518,12530
07/18/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=1, 小区名称=B马兴苑小区-HLHF-2, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-2,70904,70998,0.999,66839,66845,1,37,0,0.001,1,0,31,63802,0,0,0,4367,4371,1,1,9569,9587,0.998,0.997,0.997,1,0.997,7419741880,58573311960,180,0.003,13,0,5,0,4362,4371
07/18/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=0, 小区名称=B马兴苑小区-HLHF-1, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-1,44192,44238,0.999,41881,41881,1,35,0,0.001,1,0,32,39586,0.001,0,0,9931,9933,5,7,8868,8879,1,0.998,0.999,0.714,0.999,4157630928,41755013720,101,0.002,2,0,2,0,9929,9933
07/19/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=2, 小区名称=B马兴苑小区-HLHF-3, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-3,67682,67831,0.998,64704,64712,1,86,0,0.001,1,0,85,61301,0.001,0,0,11685,11691,0,0,10950,10964,0.999,0.998,0.998,0,0.998,7915785848,56274584968,361,0.005,9,0,7,0,11678,11691
07/19/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=1, 小区名称=B马兴苑小区-HLHF-2, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-2,69263,69311,0.999,67076,67084,1,52,0,0.001,1,0,49,63599,0.001,0,0,8987,8989,12,12,10239,10256,1,0.997,0.999,0.667,0.998,7070023120,56997503584,249,0.004,5,4,1,0,8986,8989
07/19/2020 00:00:00,B马兴苑小区-HLHF,"eNodeB名称=B马兴苑小区-HLHF, 本地小区标识=0, 小区名称=B马兴苑小区-HLHF-1, eNodeB标识=15114, 小区双工模式=CELL_TDD",B马兴苑小区-HLHF-1,43170,43239,0.998,43948,43953,1,11,0,0,1,0,10,39472,0,0,0,3656,3659,5,10,7357,7364,0.998,0.998,0.998,0.3,0.998,3903076776,36855841376,134,0.003,3,2,4,0,3652,3659
07/17/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=0, 小区名称=B马幸福里-HLHF-1, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-1,9976,9990,0.999,9508,9508,1,12,0,0.001,1,0,12,8667,0.001,0,0,354,356,30,36,3533,3546,0.994,0.993,0.995,0.75,0.993,638132768,5334884296,42,0.004,3,3,0,0,354,356
07/17/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=1, 小区名称=B马幸福里-HLHF-2, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-2,27106,27163,0.998,24903,24924,0.999,70,0,0.003,0.998,0,68,23850,0.003,0,0,827,827,30,31,6380,6392,0.999,0.997,0.997,0.968,0.997,2389980720,17529910712,348,0.013,7,0,1,0,826,827
07/17/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=2, 小区名称=B马幸福里-HLHF-3, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-3,10319,10330,0.999,9663,9664,1,24,0,0.002,1,0,23,9010,0.003,0,0,744,746,27,27,6430,6438,0.997,0.998,0.998,1,0.998,964832920,8362665776,61,0.006,4,0,0,0,744,746
07/18/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=0, 小区名称=B马幸福里-HLHF-1, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-1,9298,9320,0.998,8487,8488,1,19,0,0.002,1,0,19,8020,0.002,0,0,535,536,34,38,2986,2988,0.998,0.997,0.999,0.816,0.997,1143206528,10824202824,38,0.004,1,3,0,0,535,536
07/18/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=1, 小区名称=B马幸福里-HLHF-2, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-2,38656,38759,0.997,35581,35616,0.999,123,0,0.003,0.998,0,120,34110,0.004,0,0,822,823,44,46,8409,8426,0.999,0.997,0.998,0.935,0.997,3361949248,21928355192,420,0.011,5,1,0,0,822,823
07/18/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=2, 小区名称=B马幸福里-HLHF-3, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-3,12244,12286,0.997,11598,11600,1,15,0,0.001,1,0,15,10841,0.001,0,0,1012,1012,32,33,7670,7678,0.999,0.998,0.999,0.909,0.999,1158151048,8022688944,55,0.004,1,2,1,0,1011,1012
07/19/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=0, 小区名称=B马幸福里-HLHF-1, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-1,10988,11003,0.999,10198,10200,1,18,0,0.002,1,0,18,9632,0.002,0,0,443,444,22,23,3930,3937,0.995,0.997,0.998,0.87,0.997,1387885896,15842309576,49,0.004,1,2,1,0,442,444
07/19/2020 00:00:00,B马幸福里-HLHF,"eNodeB名称=B马幸福里-HLHF, 本地小区标识=1, 小区名称=B马幸福里-HLHF-2, eNodeB标识=259775, 小区双工模式=CELL_TDD",B马幸福里-HLHF-2,42827,42899,0.998,40324,40326,1,91,0,0.002,1,0,92,38397,0.002,0,0,1018,1020,56,57,8730,8742,0.997,0.998,0.998,0.965,0.998,5144226288,28498441520,450,0.01,4,1,1,0,1017,1020
